model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,price
'1 Series',2017,Manual,24263,Diesel,150,78.5,1.5,BMW,12995
'1 Series',2017,Manual,27038,Diesel,145,78.5,1.5,BMW,11400
'1 Series',2017,Manual,30393,Diesel,0,78.5,1.5,BMW,11000
'1 Series',2017,Manual,33215,Diesel,0,78.5,1.5,BMW,11349
'1 Series',2017,Manual,37487,Diesel,0,78.5,1.5,BMW,10700
'1 Series',2017,Manual,41925,Diesel,0,78.5,1.5,BMW,11339
'1 Series',2017,Manual,46130,Diesel,0,78.5,1.5,BMW,10400
'1 Series',2017,Semi-Auto,47110,Diesel,0,78.5,1.5,BMW,11498
'1 Series',2017,Manual,62495,Diesel,145,78.5,1.5,BMW,11099
'1 Series',2018,Manual,26146,Diesel,145,78.5,1.5,BMW,12499
'1 Series',2018,Manual,38164,Diesel,145,78.5,1.5,BMW,12299
'1 Series',2019,Semi-Auto,1540,Diesel,145,78.5,1.5,BMW,21990
'1 Series',2019,Manual,8910,Diesel,145,78.5,1.5,BMW,15750
'1 Series',2019,Manual,9943,Diesel,145,78.5,1.5,BMW,15750
'1 Series',2019,Automatic,9964,Diesel,145,78.5,1.5,BMW,16450
'1 Series',2019,Manual,14735,Diesel,145,78.5,1.5,BMW,14950
'1 Series',2015,Manual,11524,Diesel,0,83.1,1.5,BMW,11100
'1 Series',2015,Manual,23241,Diesel,0,83.1,1.5,BMW,10998
'1 Series',2015,Manual,23893,Diesel,0,83.1,1.5,BMW,10499
'1 Series',2015,Manual,28640,Diesel,0,83.1,1.5,BMW,10388
'1 Series',2015,Manual,30755,Diesel,0,83.1,1.5,BMW,9600
'1 Series',2015,Manual,35259,Diesel,0,83.1,1.5,BMW,10000
'1 Series',2015,Manual,46295,Diesel,0,83.1,1.5,BMW,9000
'1 Series',2015,Manual,51342,Diesel,0,83.1,1.5,BMW,8998
'1 Series',2015,Manual,54228,Diesel,0,83.1,1.5,BMW,9499
'1 Series',2015,Manual,56941,Diesel,0,83.1,1.5,BMW,9500
'1 Series',2015,Manual,58918,Diesel,0,83.1,1.5,BMW,8999
'1 Series',2015,Manual,59496,Diesel,0,83.1,1.5,BMW,8800
'1 Series',2015,Manual,62574,Diesel,0,83.1,1.5,BMW,8869
'1 Series',2015,Manual,79999,Diesel,0,83.1,1.5,BMW,7540
'1 Series',2015,Manual,85000,Diesel,0,83.1,1.5,BMW,7740
'1 Series',2015,Manual,97800,Diesel,0,83.1,1.5,BMW,8999
'1 Series',2016,Manual,15066,Diesel,0,83.1,1.5,BMW,11999
'1 Series',2016,Manual,17863,Diesel,0,83.1,1.5,BMW,11200
'1 Series',2016,Manual,18802,Diesel,0,83.1,1.5,BMW,11470
'1 Series',2016,Manual,22780,Diesel,0,83.1,1.5,BMW,11545
'1 Series',2016,Manual,24877,Diesel,0,83.1,1.5,BMW,10499
'1 Series',2016,Manual,25073,Diesel,0,83.1,1.5,BMW,11110
'1 Series',2016,Manual,26589,Diesel,0,83.1,1.5,BMW,11100
'1 Series',2016,Manual,27199,Diesel,0,83.1,1.5,BMW,11499
'1 Series',2016,Manual,27382,Diesel,0,83.1,1.5,BMW,10700
'1 Series',2016,Manual,27636,Diesel,0,83.1,1.5,BMW,10599
'1 Series',2016,Manual,27681,Diesel,0,83.1,1.5,BMW,10999
'1 Series',2016,Manual,30000,Diesel,0,83.1,1.5,BMW,9995
'1 Series',2016,Manual,31095,Diesel,0,83.1,1.5,BMW,11199
'1 Series',2016,Manual,33489,Diesel,0,83.1,1.5,BMW,10700
'1 Series',2016,Manual,33546,Diesel,0,83.1,1.5,BMW,10399
'1 Series',2016,Manual,33578,Diesel,0,83.1,1.5,BMW,11469
'1 Series',2016,Manual,33725,Diesel,0,83.1,1.5,BMW,11300
'1 Series',2016,Manual,34683,Diesel,0,83.1,1.5,BMW,11000
'1 Series',2016,Manual,34933,Diesel,0,83.1,1.5,BMW,10699
'1 Series',2016,Manual,35845,Diesel,0,83.1,1.5,BMW,10699
'1 Series',2016,Manual,35898,Diesel,0,83.1,1.5,BMW,10999
'1 Series',2016,Manual,36007,Diesel,0,83.1,1.5,BMW,10299
'1 Series',2016,Manual,36200,Diesel,0,83.1,1.5,BMW,11491
'1 Series',2016,Manual,36240,Diesel,0,83.1,1.5,BMW,10499
'1 Series',2016,Manual,36669,Diesel,0,83.1,1.5,BMW,10648
'1 Series',2016,Manual,36681,Diesel,0,83.1,1.5,BMW,10990
'1 Series',2016,Manual,37025,Diesel,0,83.1,1.5,BMW,10799
'1 Series',2016,Manual,37087,Diesel,0,83.1,1.5,BMW,10799
'1 Series',2016,Manual,37680,Diesel,0,83.1,1.5,BMW,9700
'1 Series',2016,Manual,39779,Diesel,0,83.1,1.5,BMW,10599
'1 Series',2016,Manual,40000,Diesel,0,83.1,1.5,BMW,9990
'1 Series',2016,Manual,40245,Diesel,0,83.1,1.5,BMW,10637
'1 Series',2016,Manual,41103,Diesel,0,83.1,1.5,BMW,9400
'1 Series',2016,Manual,43000,Diesel,0,83.1,1.5,BMW,11750
'1 Series',2016,Manual,44008,Diesel,0,83.1,1.5,BMW,9900
'1 Series',2016,Manual,44498,Diesel,0,83.1,1.5,BMW,9400
'1 Series',2016,Manual,45340,Diesel,0,83.1,1.5,BMW,10500
'1 Series',2016,Manual,45719,Diesel,0,83.1,1.5,BMW,9500
'1 Series',2016,Manual,46620,Diesel,0,83.1,1.5,BMW,9999
'1 Series',2016,Manual,47210,Diesel,0,83.1,1.5,BMW,10699
'1 Series',2016,Manual,47325,Diesel,0,83.1,1.5,BMW,9899
'1 Series',2016,Manual,47413,Diesel,0,83.1,1.5,BMW,10070
'1 Series',2016,Manual,48858,Diesel,0,83.1,1.5,BMW,9200
'1 Series',2016,Manual,49199,Diesel,0,83.1,1.5,BMW,10200
'1 Series',2016,Manual,49761,Diesel,0,83.1,1.5,BMW,10989
'1 Series',2016,Manual,49811,Diesel,0,83.1,1.5,BMW,9891
'1 Series',2016,Manual,50232,Diesel,0,83.1,1.5,BMW,9999
'1 Series',2016,Manual,51002,Diesel,0,83.1,1.5,BMW,8800
'1 Series',2016,Manual,52811,Diesel,0,83.1,1.5,BMW,9699
'1 Series',2016,Manual,54596,Diesel,0,83.1,1.5,BMW,9100
'1 Series',2016,Manual,54987,Diesel,0,83.1,1.5,BMW,8700
'1 Series',2016,Manual,58305,Diesel,0,83.1,1.5,BMW,10199
'1 Series',2016,Manual,59751,Diesel,0,83.1,1.5,BMW,9699
'1 Series',2016,Manual,60740,Diesel,0,83.1,1.5,BMW,9295
'1 Series',2016,Manual,61786,Diesel,0,83.1,1.5,BMW,8800
'1 Series',2016,Manual,68810,Diesel,0,83.1,1.5,BMW,8500
'1 Series',2016,Manual,71000,Diesel,0,83.1,1.5,BMW,9440
'1 Series',2016,Manual,76241,Diesel,0,83.1,1.5,BMW,8454
'1 Series',2016,Manual,79675,Diesel,0,83.1,1.5,BMW,8940
'1 Series',2016,Manual,80103,Diesel,0,83.1,1.5,BMW,7999
'1 Series',2016,Manual,81579,Diesel,0,83.1,1.5,BMW,8000
'1 Series',2016,Manual,82000,Diesel,0,83.1,1.5,BMW,8393
'1 Series',2016,Manual,82850,Diesel,0,83.1,1.5,BMW,9999
'1 Series',2016,Manual,94300,Diesel,0,83.1,1.5,BMW,8999
'1 Series',2016,Manual,106600,Diesel,0,83.1,1.5,BMW,8999
'1 Series',2017,Manual,10624,Diesel,0,83.1,1.5,BMW,11997
'1 Series',2017,Manual,15770,Diesel,0,83.1,1.5,BMW,12338
'1 Series',2017,Manual,17724,Diesel,145,83.1,1.5,BMW,12415
'1 Series',2017,Manual,22361,Diesel,0,83.1,1.5,BMW,12199
'1 Series',2017,Manual,23574,Diesel,0,83.1,1.5,BMW,11500
'1 Series',2017,Manual,23787,Diesel,0,83.1,1.5,BMW,11500
'1 Series',2017,Manual,26265,Diesel,0,83.1,1.5,BMW,11400
'1 Series',2017,Manual,26505,Diesel,0,83.1,1.5,BMW,11400
'1 Series',2017,Manual,29116,Diesel,145,83.1,1.5,BMW,11650
'1 Series',2017,Manual,35321,Diesel,145,83.1,1.5,BMW,11030
'1 Series',2017,Manual,38356,Diesel,145,83.1,1.5,BMW,11800
'1 Series',2017,Manual,38664,Diesel,0,83.1,1.5,BMW,10700
'1 Series',2017,Manual,41435,Diesel,0,83.1,1.5,BMW,10200
'1 Series',2017,Manual,46147,Diesel,0,83.1,1.5,BMW,10999
'1 Series',2017,Manual,83923,Diesel,145,83.1,1.5,BMW,9199
'1 Series',2017,Manual,85940,Diesel,0,83.1,1.5,BMW,8500
'2 Series',2018,Automatic,4828,Hybrid,135,113,1.5,BMW,21991
'2 Series',2018,Automatic,9566,Hybrid,135,113,1.5,BMW,21998
'2 Series',2019,Automatic,10,Hybrid,135,113,1.5,BMW,25480
'2 Series',2019,Automatic,13,Hybrid,135,113,1.5,BMW,26994
'2 Series',2019,Automatic,1501,Hybrid,135,113,1.5,BMW,27995
'2 Series',2019,Automatic,3479,Hybrid,135,113,1.5,BMW,24690
'2 Series',2019,Automatic,5042,Hybrid,135,113,1.5,BMW,24950
'2 Series',2019,Automatic,6300,Hybrid,135,113,1.5,BMW,29990
'2 Series',2020,Automatic,3160,Hybrid,140,113,1.5,BMW,25998
i8,2014,Automatic,41237,Hybrid,0,134.5,1.5,BMW,43497
i8,2015,Automatic,43102,Hybrid,0,134.5,1.5,BMW,42890
i8,2015,Automatic,43323,Hybrid,0,134.5,1.5,BMW,44990
i8,2015,Automatic,48800,Hybrid,0,134.5,1.5,BMW,37995
i8,2016,Automatic,10087,Hybrid,0,134.5,1.5,BMW,48998
i8,2017,Automatic,9992,Hybrid,135,134.5,1.5,BMW,59950
i8,2017,Automatic,17580,Hybrid,0,134.5,1.5,BMW,52495
i8,2017,Automatic,36127,Hybrid,0,134.5,1.5,BMW,48898
i8,2018,Automatic,11278,Hybrid,135,134.5,1.5,BMW,57870
i8,2018,Automatic,13909,Hybrid,135,134.5,1.5,BMW,55485
'2 Series',2017,Automatic,18455,Hybrid,135,135.5,1.5,BMW,19350
'2 Series',2017,Automatic,28561,Hybrid,0,135.5,1.5,BMW,17858
'2 Series',2017,Automatic,63039,Hybrid,0,135.5,1.5,BMW,15999
'2 Series',2018,Automatic,11805,Hybrid,135,135.5,1.5,BMW,19995
'2 Series',2018,Automatic,20682,Hybrid,140,135.5,1.5,BMW,19250
'2 Series',2016,Automatic,23594,Hybrid,0,141.2,1.5,BMW,16195
'2 Series',2016,Automatic,62140,Hybrid,0,141.2,1.5,BMW,13500
'2 Series',2016,Automatic,115470,Hybrid,0,141.2,1.5,BMW,10500
'2 Series',2017,Automatic,32389,Petrol,0,141.2,1.5,BMW,16000
'2 Series',2017,Automatic,41419,Petrol,0,141.2,1.5,BMW,15000
'2 Series',2017,Automatic,61818,Petrol,0,141.2,1.5,BMW,13000
'2 Series',2017,Automatic,12941,Hybrid,0,141.2,1.5,BMW,18490
'2 Series',2017,Automatic,22124,Hybrid,0,141.2,1.5,BMW,16400
'2 Series',2017,Automatic,45061,Hybrid,135,141.2,1.5,BMW,15699
'2 Series',2017,Automatic,46827,Hybrid,135,141.2,1.5,BMW,15887
'2 Series',2017,Automatic,88100,Hybrid,0,141.2,1.5,BMW,12000
i8,2018,Automatic,4477,Hybrid,135,141.2,1.5,BMW,64980
i8,2019,Automatic,10,Hybrid,135,141.2,1.5,BMW,74226
i8,2019,Automatic,176,Hybrid,135,141.2,1.5,BMW,72000
i8,2019,Automatic,1110,Hybrid,135,141.2,1.5,BMW,67940
i8,2019,Automatic,2277,Hybrid,140,141.2,1.5,BMW,64750
i8,2019,Automatic,2799,Hybrid,135,141.2,1.5,BMW,64750
i8,2019,Automatic,6000,Hybrid,140,141.2,1.5,BMW,67500
'2 Series',2019,Automatic,5913,Hybrid,135,148.7,1.5,BMW,21980
'2 Series',2019,Automatic,6258,Hybrid,135,148.7,1.5,BMW,21980
'2 Series',2019,Automatic,7044,Hybrid,135,148.7,1.5,BMW,21450
'2 Series',2019,Automatic,7234,Hybrid,135,148.7,1.5,BMW,20850
'2 Series',2019,Automatic,8085,Hybrid,135,148.7,1.5,BMW,21450
'2 Series',2019,Automatic,8177,Hybrid,135,148.7,1.5,BMW,20898
'2 Series',2019,Automatic,8351,Hybrid,135,148.7,1.5,BMW,21990
'2 Series',2019,Automatic,8646,Hybrid,135,148.7,1.5,BMW,22995
'2 Series',2019,Automatic,8702,Hybrid,135,148.7,1.5,BMW,21450
'2 Series',2019,Automatic,9181,Hybrid,135,148.7,1.5,BMW,21450
'2 Series',2019,Automatic,10218,Hybrid,135,148.7,1.5,BMW,21785
'2 Series',2019,Automatic,11275,Hybrid,135,148.7,1.5,BMW,22450
'2 Series',2019,Automatic,12070,Hybrid,135,148.7,1.5,BMW,20850
'2 Series',2019,Automatic,13186,Hybrid,135,148.7,1.5,BMW,21250
Kona,2018,Automatic,5200,Petrol,145,34,1.6,Hyundai,21495
Kona,2018,Semi-Auto,10344,Petrol,145,34,1.6,Hyundai,18500
Kona,2018,Semi-Auto,35401,Petrol,145,34,1.6,Hyundai,18000
Kona,2019,Semi-Auto,1527,Petrol,150,34,1.6,Hyundai,22990
Kona,2019,Semi-Auto,2135,Petrol,150,34,1.6,Hyundai,22020
Kona,2019,Semi-Auto,5328,Petrol,145,34,1.6,Hyundai,20950
Kona,2019,Semi-Auto,5521,Petrol,145,34,1.6,Hyundai,20495
Kona,2019,Semi-Auto,12254,Petrol,145,34,1.6,Hyundai,19980
Kona,2019,Semi-Auto,21750,Petrol,145,34,1.6,Hyundai,18695
IX20,2018,Automatic,10166,Petrol,145,34.5,1.6,Hyundai,12150
IX20,2019,Automatic,357,Petrol,145,34.5,1.6,Hyundai,14062
IX20,2019,Automatic,2122,Petrol,145,34.5,1.6,Hyundai,14989
Tucson,2018,Manual,18,Petrol,145,34.9,1.6,Hyundai,16498
Tucson,2018,Manual,3978,Petrol,145,34.9,1.6,Hyundai,15495
Tucson,2018,Manual,4411,Petrol,145,34.9,1.6,Hyundai,15500
Tucson,2018,Manual,4755,Petrol,145,34.9,1.6,Hyundai,15850
Tucson,2018,Manual,6210,Petrol,145,34.9,1.6,Hyundai,16500
Tucson,2018,Manual,7390,Petrol,145,34.9,1.6,Hyundai,15992
Tucson,2018,Manual,7894,Petrol,145,34.9,1.6,Hyundai,14900
Tucson,2018,Manual,7894,Petrol,145,34.9,1.6,Hyundai,15499
Tucson,2018,Manual,9424,Petrol,150,34.9,1.6,Hyundai,18000
Tucson,2018,Manual,9443,Petrol,145,34.9,1.6,Hyundai,15495
Tucson,2018,Manual,9606,Petrol,145,34.9,1.6,Hyundai,15280
Tucson,2018,Manual,9653,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2018,Manual,10117,Petrol,150,34.9,1.6,Hyundai,15990
Tucson,2018,Manual,10124,Petrol,145,34.9,1.6,Hyundai,15495
Tucson,2018,Manual,10454,Petrol,145,34.9,1.6,Hyundai,15979
Tucson,2018,Manual,11779,Petrol,145,34.9,1.6,Hyundai,17995
Tucson,2018,Manual,11897,Petrol,145,34.9,1.6,Hyundai,14490
Tucson,2018,Manual,12000,Petrol,150,34.9,1.6,Hyundai,17999
Tucson,2018,Manual,13470,Petrol,145,34.9,1.6,Hyundai,17750
Tucson,2018,Manual,14429,Petrol,145,34.9,1.6,Hyundai,15298
Tucson,2018,Manual,14653,Petrol,145,34.9,1.6,Hyundai,15314
Tucson,2018,Manual,15272,Petrol,145,34.9,1.6,Hyundai,14670
Tucson,2018,Manual,16662,Petrol,145,34.9,1.6,Hyundai,15295
Tucson,2018,Manual,17267,Petrol,150,34.9,1.6,Hyundai,15229
Tucson,2018,Manual,18423,Petrol,145,34.9,1.6,Hyundai,14995
Tucson,2018,Manual,19000,Petrol,145,34.9,1.6,Hyundai,13990
Tucson,2018,Manual,20566,Petrol,145,34.9,1.6,Hyundai,19980
Tucson,2018,Manual,21000,Petrol,145,34.9,1.6,Hyundai,14991
Tucson,2018,Manual,23513,Petrol,145,34.9,1.6,Hyundai,14498
Tucson,2018,Manual,29000,Petrol,145,34.9,1.6,Hyundai,13752
Tucson,2018,Manual,37305,Petrol,145,34.9,1.6,Hyundai,14498
Tucson,2018,Manual,67250,Petrol,150,34.9,1.6,Hyundai,16490
Tucson,2019,Manual,5,Petrol,145,34.9,1.6,Hyundai,17697
Tucson,2019,Manual,5,Petrol,145,34.9,1.6,Hyundai,22750
Tucson,2019,Manual,8,Petrol,145,34.9,1.6,Hyundai,18495
Tucson,2019,Manual,15,Petrol,145,34.9,1.6,Hyundai,17697
Tucson,2019,Manual,21,Petrol,145,34.9,1.6,Hyundai,19000
Tucson,2019,Manual,25,Petrol,145,34.9,1.6,Hyundai,17995
Tucson,2019,Manual,25,Petrol,145,34.9,1.6,Hyundai,23750
Tucson,2019,Manual,50,Petrol,145,34.9,1.6,Hyundai,22995
Tucson,2019,Manual,90,Petrol,145,34.9,1.6,Hyundai,18995
Tucson,2019,Manual,90,Petrol,145,34.9,1.6,Hyundai,23695
Tucson,2019,Manual,100,Petrol,145,34.9,1.6,Hyundai,21390
Tucson,2019,Manual,101,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,101,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,101,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,101,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,101,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,110,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,150,Petrol,145,34.9,1.6,Hyundai,22470
Tucson,2019,Manual,199,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,223,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,575,Petrol,145,34.9,1.6,Hyundai,20970
Tucson,2019,Manual,623,Petrol,145,34.9,1.6,Hyundai,21490
Tucson,2019,Manual,1430,Petrol,150,34.9,1.6,Hyundai,16995
Tucson,2019,Manual,1694,Petrol,145,34.9,1.6,Hyundai,22000
Tucson,2019,Manual,2000,Petrol,145,34.9,1.6,Hyundai,27000
Tucson,2019,Manual,2220,Petrol,150,34.9,1.6,Hyundai,16390
Tucson,2019,Manual,2326,Petrol,145,34.9,1.6,Hyundai,21990
Tucson,2019,Manual,2684,Petrol,145,34.9,1.6,Hyundai,17096
Tucson,2019,Manual,2765,Petrol,145,34.9,1.6,Hyundai,21990
Tucson,2019,Manual,2860,Petrol,145,34.9,1.6,Hyundai,16595
Tucson,2019,Manual,2899,Petrol,145,34.9,1.6,Hyundai,22990
Tucson,2019,Manual,3000,Petrol,145,34.9,1.6,Hyundai,18843
Tucson,2019,Manual,3500,Petrol,145,34.9,1.6,Hyundai,17499
Tucson,2019,Manual,3737,Petrol,145,34.9,1.6,Hyundai,17571
Tucson,2019,Manual,3774,Petrol,150,34.9,1.6,Hyundai,17449
Tucson,2019,Manual,3961,Petrol,145,34.9,1.6,Hyundai,23495
Tucson,2019,Manual,3966,Petrol,145,34.9,1.6,Hyundai,17500
Tucson,2019,Manual,4270,Petrol,145,34.9,1.6,Hyundai,16195
Tucson,2019,Manual,4292,Petrol,145,34.9,1.6,Hyundai,16922
Tucson,2019,Manual,4425,Petrol,150,34.9,1.6,Hyundai,21995
Tucson,2019,Manual,4661,Petrol,145,34.9,1.6,Hyundai,20995
Tucson,2019,Manual,5000,Petrol,145,34.9,1.6,Hyundai,16990
Tucson,2019,Manual,5000,Petrol,145,34.9,1.6,Hyundai,17495
Tucson,2019,Manual,5000,Petrol,145,34.9,1.6,Hyundai,21995
Tucson,2019,Manual,5004,Petrol,145,34.9,1.6,Hyundai,16990
Tucson,2019,Manual,5338,Petrol,145,34.9,1.6,Hyundai,16395
Tucson,2019,Manual,5757,Petrol,145,34.9,1.6,Hyundai,15790
Tucson,2019,Manual,5812,Petrol,150,34.9,1.6,Hyundai,17995
Tucson,2019,Manual,5981,Petrol,145,34.9,1.6,Hyundai,21995
Tucson,2019,Manual,6013,Petrol,150,34.9,1.6,Hyundai,19500
Tucson,2019,Manual,6214,Petrol,145,34.9,1.6,Hyundai,16095
Tucson,2019,Manual,6549,Petrol,145,34.9,1.6,Hyundai,20995
Tucson,2019,Manual,7064,Petrol,145,34.9,1.6,Hyundai,18390
Tucson,2019,Manual,7330,Petrol,145,34.9,1.6,Hyundai,17695
Tucson,2019,Manual,8000,Petrol,150,34.9,1.6,Hyundai,15600
Tucson,2019,Manual,8000,Petrol,145,34.9,1.6,Hyundai,21995
Tucson,2019,Manual,8009,Petrol,145,34.9,1.6,Hyundai,17490
Tucson,2019,Manual,8293,Petrol,145,34.9,1.6,Hyundai,15695
Tucson,2019,Manual,8359,Petrol,145,34.9,1.6,Hyundai,16995
Tucson,2019,Manual,9488,Petrol,145,34.9,1.6,Hyundai,15998
Tucson,2019,Manual,9841,Petrol,145,34.9,1.6,Hyundai,15499
Tucson,2019,Manual,9935,Petrol,145,34.9,1.6,Hyundai,16111
Tucson,2019,Manual,10000,Petrol,150,34.9,1.6,Hyundai,17750
Tucson,2019,Manual,10193,Petrol,145,34.9,1.6,Hyundai,14995
Tucson,2019,Manual,10200,Petrol,145,34.9,1.6,Hyundai,16584
Tucson,2019,Manual,10333,Petrol,145,34.9,1.6,Hyundai,16495
Tucson,2019,Manual,10385,Petrol,145,34.9,1.6,Hyundai,19995
Tucson,2019,Manual,10502,Petrol,145,34.9,1.6,Hyundai,16611
Tucson,2019,Manual,10736,Petrol,145,34.9,1.6,Hyundai,16495
Tucson,2019,Manual,11024,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11133,Petrol,145,34.9,1.6,Hyundai,15995
Tucson,2019,Manual,11229,Petrol,150,34.9,1.6,Hyundai,14999
Tucson,2019,Manual,11341,Petrol,145,34.9,1.6,Hyundai,17995
Tucson,2019,Manual,11686,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11695,Petrol,145,34.9,1.6,Hyundai,16495
Tucson,2019,Manual,11750,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11751,Petrol,145,34.9,1.6,Hyundai,15998
Tucson,2019,Manual,11757,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11896,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11915,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,11958,Petrol,145,34.9,1.6,Hyundai,15799
Tucson,2019,Manual,12077,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,12230,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,12254,Petrol,150,34.9,1.6,Hyundai,15400
Tucson,2019,Manual,12521,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,12763,Petrol,145,34.9,1.6,Hyundai,15799
Tucson,2019,Manual,12806,Petrol,145,34.9,1.6,Hyundai,17980
Tucson,2019,Manual,12818,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,13060,Petrol,145,34.9,1.6,Hyundai,15995
Tucson,2019,Manual,13076,Petrol,150,34.9,1.6,Hyundai,15790
Tucson,2019,Manual,13161,Petrol,145,34.9,1.6,Hyundai,15700
Tucson,2019,Manual,13177,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,13251,Petrol,145,34.9,1.6,Hyundai,14995
Tucson,2019,Manual,13270,Petrol,145,34.9,1.6,Hyundai,16211
Tucson,2019,Manual,13299,Petrol,145,34.9,1.6,Hyundai,15494
Tucson,2019,Manual,13591,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,13684,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,13980,Petrol,145,34.9,1.6,Hyundai,15795
Tucson,2019,Manual,14147,Petrol,150,34.9,1.6,Hyundai,16500
Tucson,2019,Manual,14231,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,14461,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,14577,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,14593,Petrol,145,34.9,1.6,Hyundai,19000
Tucson,2019,Manual,14618,Petrol,145,34.9,1.6,Hyundai,18995
Tucson,2019,Manual,14844,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,14877,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,15091,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,15196,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,15308,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,15751,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,15861,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,16003,Petrol,145,34.9,1.6,Hyundai,18500
Tucson,2019,Manual,16003,Petrol,145,34.9,1.6,Hyundai,18500
Tucson,2019,Manual,16070,Petrol,145,34.9,1.6,Hyundai,15495
Tucson,2019,Manual,16373,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,16449,Petrol,145,34.9,1.6,Hyundai,15792
Tucson,2019,Manual,16553,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17016,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17131,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17325,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17338,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17431,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17441,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17770,Petrol,150,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17815,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17841,Petrol,150,34.9,1.6,Hyundai,15998
Tucson,2019,Manual,17865,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17948,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17966,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,17970,Petrol,150,34.9,1.6,Hyundai,15790
Tucson,2019,Manual,17970,Petrol,145,34.9,1.6,Hyundai,16400
Tucson,2019,Manual,18432,Petrol,145,34.9,1.6,Hyundai,14600
Tucson,2019,Manual,19231,Petrol,150,34.9,1.6,Hyundai,15998
Tucson,2019,Manual,23773,Petrol,145,34.9,1.6,Hyundai,15498
Tucson,2019,Manual,10066,Petrol,150,34.9,1.6,Hyundai,16300
Tucson,2019,Manual,22397,Petrol,150,34.9,1.6,Hyundai,15000
Tucson,2020,Manual,50,Petrol,145,34.9,1.6,Hyundai,22495
Tucson,2020,Manual,133,Petrol,150,34.9,1.6,Hyundai,26995
Tucson,2020,Manual,433,Petrol,145,34.9,1.6,Hyundai,19950
Tucson,2020,Manual,1000,Petrol,145,34.9,1.6,Hyundai,22995
Tucson,2020,Manual,1250,Petrol,145,34.9,1.6,Hyundai,18798
Tucson,2020,Manual,1334,Petrol,145,34.9,1.6,Hyundai,22995
Tucson,2020,Manual,1550,Petrol,145,34.9,1.6,Hyundai,18480
Tucson,2020,Manual,2256,Petrol,145,34.9,1.6,Hyundai,23495
Tucson,2020,Manual,3500,Petrol,145,34.9,1.6,Hyundai,22750
A3,2005,Manual,106790,Petrol,240,35.3,1.6,Audi,2895
Tucson,2018,Manual,2820,Petrol,145,35.3,1.6,Hyundai,15500
Tucson,2018,Manual,7669,Petrol,150,35.3,1.6,Hyundai,15300
